AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 09:35:09 Compatible with AeroDyn v13.0.
Polar "T1_Re1.100_M0.00_N9.0 360 M" on Foil "T1_Re1.100_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
16.50          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
0.00           Angle of attack for zero Cn for linear Cn curve (deg)
6.47412        Cn slope for zero lift for linear Cn curve (1/rad)
1.0204         Cn at stall value for positive angle of attack for linear Cn curve
-1.0202        Cn at stall value for negative angle of attack for linear Cn curve
0.00           Angle of attack for minimum CD (deg)
0.0108         Minimum CD value
   -180.00    0.0000    0.0060
   -179.00    0.0899    0.0065
   -178.00    0.1770    0.0081
   -177.00    0.2553    0.0107
   -176.00    0.3169    0.0143
   -175.00    0.3569    0.0189
   -174.00    0.3777    0.0246
   -173.00    0.3869    0.0312
   -172.00    0.3923    0.0389
   -171.00    0.3985    0.0475
   -170.00    0.4077    0.0572
   -169.00    0.4201    0.0678
   -168.00    0.4353    0.0794
   -167.00    0.4528    0.0919
   -166.00    0.4720    0.1054
   -165.00    0.4922    0.1197
   -164.00    0.5132    0.1350
   -163.00    0.5346    0.1511
   -162.00    0.5560    0.1681
   -161.00    0.5774    0.1860
   -160.00    0.5985    0.2046
   -159.00    0.6191    0.2240
   -158.00    0.6393    0.2442
   -157.00    0.6588    0.2652
   -156.00    0.6777    0.2869
   -155.00    0.6957    0.3092
   -154.00    0.7130    0.3323
   -153.00    0.7294    0.3559
   -152.00    0.7449    0.3802
   -151.00    0.7594    0.4050
   -150.00    0.7730    0.4304
   -149.00    0.7855    0.4563
   -148.00    0.7970    0.4827
   -147.00    0.8075    0.5096
   -146.00    0.8168    0.5369
   -145.00    0.8251    0.5645
   -144.00    0.8323    0.5926
   -143.00    0.8383    0.6209
   -142.00    0.8432    0.6495
   -141.00    0.8470    0.6784
   -140.00    0.8496    0.7075
   -139.00    0.8511    0.7367
   -138.00    0.8514    0.7661
   -137.00    0.8506    0.7956
   -136.00    0.8486    0.8252
   -135.00    0.8455    0.8549
   -134.00    0.8413    0.8845
   -133.00    0.8359    0.9141
   -132.00    0.8294    0.9436
   -131.00    0.8218    0.9730
   -130.00    0.8131    1.0022
   -129.00    0.8034    1.0313
   -128.00    0.7926    1.0602
   -127.00    0.7807    1.0888
