AeroDyn airfoil file Created with QBlade v0.91b 32-Bit on 03.06.2016 at 09:12:23 Compatible with AeroDyn v13.0.
Polar "T1_Re3.700_M0.00_N9.0 360 M" on Foil "T1_Re3.700_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
20.00          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
0.00           Angle of attack for zero Cn for linear Cn curve (deg)
5.42180        Cn slope for zero lift for linear Cn curve (1/rad)
0.9739         Cn at stall value for positive angle of attack for linear Cn curve
-0.8910        Cn at stall value for negative angle of attack for linear Cn curve
0.00           Angle of attack for minimum CD (deg)
0.0120         Minimum CD value
   -180.00    0.0000    0.0060
   -179.00    0.0762    0.0065
   -178.00    0.1525    0.0079
   -177.00    0.2287    0.0104
   -176.00    0.3050    0.0138
   -175.00    0.3812    0.0181
   -174.00    0.4574    0.0234
   -173.00    0.5337    0.0297
   -172.00    0.6090    0.0369
   -171.00    0.6751    0.0450
   -170.00    0.7119    0.0541
   -169.00    0.7020    0.0641
   -168.00    0.6556    0.0750
   -167.00    0.6028    0.0867
   -166.00    0.5637    0.0994
   -165.00    0.5423    0.1129
   -164.00    0.5349    0.1272
   -163.00    0.5373    0.1424
   -162.00    0.5458    0.1584
   -161.00    0.5581    0.1751
   -160.00    0.5727    0.1927
   -159.00    0.5886    0.2109
   -158.00    0.6051    0.2299
   -157.00    0.6218    0.2496
   -156.00    0.6383    0.2700
   -155.00    0.6544    0.2910
   -154.00    0.6701    0.3126
   -153.00    0.6851    0.3349
   -152.00    0.6993    0.3577
   -151.00    0.7128    0.3810
   -150.00    0.7254    0.4049
   -149.00    0.7371    0.4293
   -148.00    0.7479    0.4541
   -147.00    0.7576    0.4793
   -146.00    0.7664    0.5049
   -145.00    0.7742    0.5309
   -144.00    0.7810    0.5573
   -143.00    0.7867    0.5839
   -142.00    0.7913    0.6108
   -141.00    0.7949    0.6379
   -140.00    0.7974    0.6653
   -139.00    0.7988    0.6928
   -138.00    0.7992    0.7204
   -137.00    0.7984    0.7481
   -136.00    0.7966    0.7760
   -135.00    0.7937    0.8038
   -134.00    0.7898    0.8316
   -133.00    0.7848    0.8595
   -132.00    0.7787    0.8872
   -131.00    0.7716    0.9148
   -130.00    0.7635    0.9423
   -129.00    0.7543    0.9697
   -128.00    0.7442    0.9968
   -127.00    0.7330    1.0237
   -126.00    0.7209    1.0503
   -125.00    0.7079    1.0767
   -124.00    0.6939    1.1027
   -123.00    0.6791    1.1283
   -122.00    0.6633    1.1535
   -121.00    0.6467    1.1783
   -120.00    0.6293    1.2027
   -119.00    0.6110    1.2266
   -118.00    0.5920    1.2499
   -117.00    0.5722    1.2727
   -116.00    0.5517    1.2950
   -115.00    0.5305    1.3166
   -114.00    0.5087    1.3376
   -113.00    0.4862    1.3580
   -112.00    0.4631    1.3777
   -111.00    0.4394    1.3967
   -110.00    0.4152    1.4149
   -109.00    0.3905    1.4325
   -108.00    0.3654    1.4492
   -107.00    0.3398    1.4652
   -106.00    0.3138    1.4803
   -105.00    0.2874    1.4947
   -104.00    0.2607    1.5082
   -103.00    0.2332    1.5208
   -102.00    0.2060    1.5326
   -101.00    0.1785    1.5435
   -100.00    0.1508    1.5534
    -99.00    0.1230    1.5625
    -98.00    0.0951    1.5706
    -97.00    0.0671    1.5779
    -96.00    0.0390    1.5841
    -95.00    0.0110    1.5894
    -94.00   -0.0171    1.5938
    -93.00   -0.0450    1.5972
    -92.00   -0.0729    1.5996
    -91.00   -0.1007    1.6010
    -90.00   -0.1283    1.6015
    -89.00   -0.1557    1.6010
    -88.00   -0.1828    1.5996
    -87.00   -0.2098    1.5971
    -86.00   -0.2364    1.5937
    -85.00   -0.2627    1.5894
    -84.00   -0.2887    1.5841
    -83.00   -0.3142    1.5778
    -82.00   -0.3394    1.5706
    -81.00   -0.3641    1.5624
    -80.00   -0.3884    1.5534
    -79.00   -0.4122    1.5434
    -78.00   -0.4354    1.5325
    -77.00   -0.4582    1.5207
    -76.00   -0.4803    1.5081
    -75.00   -0.5019    1.4945
    -74.00   -0.5228    1.4802
    -73.00   -0.5431    1.4650
    -72.00   -0.5628    1.4490
    -71.00   -0.5818    1.4323
    -70.00   -0.6001    1.4147
    -69.00   -0.6176    1.3964
    -68.00   -0.6345    1.3774
    -67.00   -0.6506    1.3577
    -66.00   -0.6659    1.3374
    -65.00   -0.6805    1.3163
    -64.00   -0.6943    1.2947
    -63.00   -0.7073    1.2724
    -62.00   -0.7194    1.2496
    -61.00   -0.7308    1.2262
    -60.00   -0.7413    1.2023
    -59.00   -0.7510    1.1779
    -58.00   -0.7599    1.1531
    -57.00   -0.7679    1.1278
    -56.00   -0.7750    1.1022
    -55.00   -0.7813    1.0761
    -54.00   -0.7867    1.0498
    -53.00   -0.7913    1.0231
    -52.00   -0.7950    0.9962
    -51.00   -0.7979    0.9690
    -50.00   -0.7999    0.9416
    -49.00   -0.8010    0.9141
    -48.00   -0.8013    0.8864
    -47.00   -0.8007    0.8586
    -46.00   -0.7993    0.8307
    -45.00   -0.7971    0.8028
    -44.00   -0.7940    0.7749
    -43.00   -0.7902    0.7470
    -42.00   -0.7855    0.7192
    -41.00   -0.7801    0.6915
    -40.00   -0.7739    0.6639
    -39.00   -0.7669    0.6364
    -38.00   -0.7593    0.6092
    -37.00   -0.7509    0.5821
    -36.00   -0.7419    0.5554
    -35.00   -0.7322    0.5289
    -34.00   -0.7220    0.5027
    -33.00   -0.7112    0.4768
    -32.00   -0.6999    0.4513
    -31.00   -0.6882    0.4262
    -30.00   -0.6762    0.4016
    -29.00   -0.6639    0.3773
    -28.00   -0.6515    0.3535
    -27.00   -0.6391    0.3302
    -26.00   -0.6270    0.3074
    -25.00   -0.6155    0.2850
    -24.00   -0.6047    0.2632
    -23.00   -0.5954    0.2418
    -22.00   -0.5879    0.2209
    -21.00   -0.5833    0.2004
    -20.00   -0.5827    0.1802
    -19.00   -0.5877    0.1604
    -18.00   -0.6004    0.1408
    -17.00   -0.6233    0.1214
    -16.00   -0.6593    0.1021
    -15.00   -0.7104    0.0831
    -14.00   -0.7750    0.0648
    -13.00   -0.8446    0.0482
    -12.00   -0.9017    0.0347
    -11.00   -0.9252    0.0253
    -10.00   -0.9019    0.0161
     -9.50   -0.8578    0.0156
     -9.00   -0.8144    0.0151
     -8.50   -0.7688    0.0146
     -8.00   -0.7245    0.0142
     -7.50   -0.6782    0.0139
     -7.00   -0.6329    0.0135
     -6.50   -0.5859    0.0133
     -6.00   -0.5398    0.0130
     -5.50   -0.4930    0.0128
     -5.00   -0.4462    0.0126
     -4.50   -0.4001    0.0124
     -4.00   -0.3545    0.0123
     -3.50   -0.3131    0.0122
     -3.00   -0.2767    0.0121
     -2.50   -0.2366    0.0121
     -2.00   -0.1905    0.0121
     -1.50   -0.1436    0.0121
     -1.00   -0.0961    0.0120
     -0.50   -0.0481    0.0120
      0.00   -0.0000    0.0120
      0.50    0.0481    0.0120
      1.00    0.0961    0.0120
      1.50    0.1436    0.0121
      2.00    0.1906    0.0121
      2.50    0.2367    0.0121
      3.00    0.2770    0.0121
      3.50    0.3133    0.0122
      4.00    0.3548    0.0123
      4.50    0.4004    0.0124
      5.00    0.4466    0.0126
      5.50    0.4935    0.0128
      6.00    0.5403    0.0130
      6.50    0.5865    0.0133
      7.00    0.6337    0.0135
      7.50    0.6791    0.0139
      8.00    0.7255    0.0142
      8.50    0.7699    0.0146
      9.00    0.8156    0.0151
      9.50    0.8593    0.0156
     10.00    0.9034    0.0161
     10.50    0.9456    0.0168
     11.00    0.9887    0.0174
     11.50    1.0293    0.0182
     12.00    1.0711    0.0191
     12.50    1.1092    0.0201
     13.00    1.1492    0.0210
     13.50    1.1853    0.0223
     14.00    1.2223    0.0236
     14.50    1.2574    0.0250
     15.00    1.2901    0.0267
     15.50    1.3240    0.0283
     16.00    1.3527    0.0303
     16.50    1.3818    0.0324
     17.00    1.4099    0.0346
     17.50    1.4329    0.0373
     18.00    1.4584    0.0398
     18.50    1.4718    0.0433
     19.00    1.4718    0.0480
     19.50    1.4706    0.0530
     20.00    1.4756    0.0576
     21.00    1.4402    0.0934
     22.00    1.3936    0.1157
     23.00    1.3405    0.1404
     24.00    1.2852    0.1669
     25.00    1.2309    0.1947
     26.00    1.1800    0.2234
     27.00    1.1337    0.2526
     28.00    1.0928    0.2821
